"","timestamp","open BTCUSDT","high BTCUSDT","low BTCUSDT","close BTCUSDT","volume BTCUSDT","closetime BTCUSDT","quote_avg BTCUSDT","trades BTCUSDT","open DASHUSDT","high DASHUSDT","low DASHUSDT","close DASHUSDT","volume DASHUSDT","closetime DASHUSDT","quote_avg DASHUSDT","trades DASHUSDT","open ZRXUSDT","high ZRXUSDT","low ZRXUSDT","close ZRXUSDT","volume ZRXUSDT","closetime ZRXUSDT","quote_avg ZRXUSDT","trades ZRXUSDT","open ETHUSDT","high ETHUSDT","low ETHUSDT","close ETHUSDT","volume ETHUSDT","closetime ETHUSDT","quote_avg ETHUSDT","trades ETHUSDT","open LTCUSDT","high LTCUSDT","low LTCUSDT","close LTCUSDT","volume LTCUSDT","closetime LTCUSDT","quote_avg LTCUSDT","trades LTCUSDT","open XMRUSDT","high XMRUSDT","low XMRUSDT","close XMRUSDT","volume XMRUSDT","closetime XMRUSDT","quote_avg XMRUSDT","trades XMRUSDT","open XRPUSDT","high XRPUSDT","low XRPUSDT","close XRPUSDT","volume XRPUSDT","closetime XRPUSDT","quote_avg XRPUSDT","trades XRPUSDT"
"640","2020-12-27",26493.4,28422,25700,26281.66,148455.586214,"2020-12-27 23:59:59.999",4028928683.88202,2438493,108.03,113.26,101,107.48,247963.75989,"2020-12-27 23:59:59.999",26669496.5945588,65143,0.3544,0.4272,0.3544,0.3738,32339197.3,"2020-12-27 23:59:59.999",12723219.912654,64518,637.44,717.13,625,685.11,1859968.15029,"2020-12-27 23:59:59.999",1247547956.82394,1047001,129.61,139.47,121.88,127.88,3743173.13001,"2020-12-27 23:59:59.999",494840941.247717,620934,168.24,171.32,155.9,156.99,148301.77178,"2020-12-27 23:59:59.999",24288857.9317982,64517,0.29484,0.312,0.266,0.28407,1453625832,"2020-12-27 23:59:59.999",422815733.678889,675084
"641","2020-12-28",26281.54,27500,26101,27079.41,79721.742496,"2020-12-28 23:59:59.999",2151806808.57435,1508204,107.37,111,104.24,107.11,237228.86887,"2020-12-28 23:59:59.999",25606426.1264261,61343,0.3739,0.3958,0.3674,0.3771,8678274.59,"2020-12-28 23:59:59.999",3326658.445854,16147,685.1,748.09,681.04,730.41,1627154.39266,"2020-12-28 23:59:59.999",1180438285.48841,961277,127.83,137.41,126.37,129.83,2349842.95502,"2020-12-28 23:59:59.999",309678082.063208,441642,156.99,168.6,156.35,166.64,83798.08903,"2020-12-28 23:59:59.999",13704756.1544031,41372,0.28401,0.31,0.2341,0.24845,1547274302.2,"2020-12-28 23:59:59.999",427264401.087717,654614
"642","2020-12-29",27079.42,27410,25880,27385,69411.592606,"2020-12-29 23:59:59.999",1851617219.76823,1605166,107.13,108.81,99.08,103.93,199864.39635,"2020-12-29 23:59:59.999",20623556.7683598,47624,0.3775,0.384,0.3481,0.3652,8166725.6,"2020-12-29 23:59:59.999",2965294.263386,15044,730.4,740.78,689.2,732,1106876.35855,"2020-12-29 23:59:59.999",794643540.490124,820504,129.84,130.9,120,128.8,1732248.38409,"2020-12-29 23:59:59.999",218608845.408463,395856,166.47,167.48,155,161.54,94332.08499,"2020-12-29 23:59:59.999",15136517.5169165,45913,0.24832,0.25167,0.17351,0.22142,4215576309.2,"2020-12-29 23:59:59.999",912641375.416483,1735386
"643","2020-12-30",27385,28996,27320,28875.54,95356.057826,"2020-12-30 23:59:59.999",2683953237.46027,1916095,103.94,105.65,98.87,101.89,132451.98504,"2020-12-30 23:59:59.999",13506467.8410877,35353,0.3655,0.3728,0.3483,0.3595,5735590.69,"2020-12-30 23:59:59.999",2056381.838424,10218,732,758.74,716.62,752.17,1008574.09906,"2020-12-30 23:59:59.999",743546676.754463,692405,128.8,133.11,122.63,130.05,1727676.641,"2020-12-30 23:59:59.999",220908109.434698,433275,161.54,164.26,157.5,159.55,83783.64252,"2020-12-30 23:59:59.999",13450076.23575,43812,0.22142,0.23665,0.19186,0.21138,2578637039.1,"2020-12-30 23:59:59.999",545797740.259575,1059155
"644","2020-12-31",28875.55,29300,27850,28923.63,75508.505152,"2020-12-31 23:59:59.999",2173600125.42007,1552793,101.81,102.37,96.73,99.45,94891.00625,"2020-12-31 23:59:59.999",9430410.5939588,24487,0.3598,0.3708,0.3487,0.3548,6101084.93,"2020-12-31 23:59:59.999",2180888.272448,10583,752.17,755.74,722,736.42,863375.57981,"2020-12-31 23:59:59.999",638503822.394065,623216,130.06,130.35,121.98,124.21,1248723.03424,"2020-12-31 23:59:59.999",156991311.034821,276558,159.55,161.66,155.36,156.22,69130.22602,"2020-12-31 23:59:59.999",10931913.4293991,32011,0.21133,0.22949,0.20521,0.21959,1391876889.9,"2020-12-31 23:59:59.999",302605100.002844,570174
"645","2021-01-01",28923.63,29600,28624.57,29331.69,54182.925011,"2021-01-01 23:59:59.999",1582526989.16187,1314910,99.48,102.83,85.9,87.97,354824.35988,"2021-01-01 23:59:59.999",32948564.5640798,80555,0.355,0.3749,0.3509,0.3744,7268120.79,"2021-01-01 23:59:59.999",2638455.941512,12221,736.42,749,714.29,728.91,675114.09329,"2021-01-01 23:59:59.999",496072043.777407,483671,124.22,133.97,122.89,126.24,1539801.80815,"2021-01-01 23:59:59.999",197556175.356037,349403,156.2,169.09,130.23,135.81,361562.691,"2021-01-01 23:59:59.999",52710191.0795297,145031,0.21953,0.25,0.216,0.23746,1490489727.4,"2021-01-01 23:59:59.999",351730366.621461,652631
"646","2021-01-02",29331.7,33300,28946.53,32178.33,129993.873362,"2021-01-02 23:59:59.999",4073842163.67154,2245922,87.97,94,84.63,87.02,334096.22397,"2021-01-02 23:59:59.999",29533243.0344875,79884,0.3744,0.397,0.3574,0.3604,11500485.3,"2021-01-02 23:59:59.999",4313780.338113,21918,728.91,787.69,714.91,774.56,1352618.57668,"2021-01-02 23:59:59.999",1024472182.61209,824134,126.2,142,123.15,136.96,2442266.765,"2021-01-02 23:59:59.999",323461384.155404,569576,135.73,145.56,128.32,143.52,378478.37786,"2021-01-02 23:59:59.999",51728853.8939404,124133,0.2374,0.23823,0.21084,0.22064,1134029208.3,"2021-01-02 23:59:59.999",256890338.077948,457387
"647","2021-01-03",32176.45,34778.11,31962.99,33000.05,120957.56675,"2021-01-03 23:59:59.999",4057598425.49202,2369698,86.98,92.11,85.19,89.65,225874.8082,"2021-01-03 23:59:59.999",20021612.6767279,55723,0.3603,0.3955,0.3573,0.3923,16373071.15,"2021-01-03 23:59:59.999",6171571.621857,27668,774.44,1011.07,768.71,978.28,2813603.88615,"2021-01-03 23:59:59.999",2522411859.73161,1636501,136.94,164.7,135.3,161.24,3813834.07669,"2021-01-03 23:59:59.999",568621276.838707,861814,143.52,145.08,131,138.26,231236.74832,"2021-01-03 23:59:59.999",31853549.6828316,73326,0.22064,0.23852,0.215,0.2254,1178158964.4,"2021-01-03 23:59:59.999",263559996.334464,476694
"648","2021-01-04",33000.05,33600,28130,31988.71,140899.88569,"2021-01-04 23:59:59.999",4429010349.69534,2642408,89.68,96.89,85.11,89.01,259987.88897,"2021-01-04 23:59:59.999",23475566.5690317,71070,0.3923,0.419,0.3638,0.3948,18480258.05,"2021-01-04 23:59:59.999",7168207.207456,35247,978.33,1162.97,890,1041.43,4245010.94004,"2021-01-04 23:59:59.999",4303634203.2196,2477862,161.23,173.66,139.31,155.34,3530422.20392,"2021-01-04 23:59:59.999",551040498.875489,869279,138.24,143.9,128.72,133.79,222339.6175,"2021-01-04 23:59:59.999",30472017.5887851,80916,0.2254,0.26091,0.218,0.23565,1518296110.4,"2021-01-04 23:59:59.999",355687350.480361,641712
"649","2021-01-05",31989.75,34360,29900,33949.53,116049.997038,"2021-01-05 23:59:59.999",3743617144.64692,2526851,88.97,90.2,85.6,89.11,150375.66563,"2021-01-05 23:59:59.999",13313228.4146848,41131,0.3952,0.4544,0.3821,0.4447,24145023.3,"2021-01-05 23:59:59.999",10203595.12297,41711,1041.45,1134.6,974.45,1099.56,2706995.67525,"2021-01-05 23:59:59.999",2857050280.00814,1960503,155.33,162.8,146.52,158.43,1998205.92425,"2021-01-05 23:59:59.999",308980342.199016,477603,133.76,139.6,129.04,136,176543.99308,"2021-01-05 23:59:59.999",23522559.8920892,65469,0.23568,0.24269,0.21774,0.22573,1184439077.1,"2021-01-05 23:59:59.999",271653748.912711,453045
"650","2021-01-06",33949.53,36939.21,33288,36769.36,127139.20131,"2021-01-06 23:59:59.999",4431954248.51961,2591783,89.18,94.95,87.93,94.22,254301.58553,"2021-01-06 23:59:59.999",23412561.3126606,65957,0.4451,0.4961,0.4302,0.4618,29970909.37,"2021-01-06 23:59:59.999",13981452.840407,57000,1100.16,1213,1057.26,1208.42,2390136.59334,"2021-01-06 23:59:59.999",2725262121.28851,1600888,158.46,169.72,154.95,168.92,1857831.43166,"2021-01-06 23:59:59.999",302208185.279937,538480,136,142.37,132.53,142.31,152929.80342,"2021-01-06 23:59:59.999",20977699.5936112,54649,0.22577,0.2745,0.22139,0.24854,1776262975.4,"2021-01-06 23:59:59.999",429156673.649992,702825
"651","2021-01-07",36769.36,40365,36300,39432.28,132825.700437,"2021-01-07 23:59:59.999",5062569943.38337,2814686,94.3,108.37,92.17,98.96,385590.06063,"2021-01-07 23:59:59.999",38856513.6379051,100540,0.4618,0.49,0.4268,0.4386,19206626.36,"2021-01-07 23:59:59.999",8951962.054002,41757,1208.75,1289,1131,1224.87,1972922.82059,"2021-01-07 23:59:59.999",2406219891.36853,1402699,168.96,181.22,161.18,169.35,2493533.9948,"2021-01-07 23:59:59.999",424745168.461153,821999,142.37,153.1,139.3,142.9,270122.85833,"2021-01-07 23:59:59.999",39432081.6866427,88369,0.24856,0.37,0.2453,0.32389,3863585524.3,"2021-01-07 23:59:59.999",1218860817.91238,1803983
"652","2021-01-08",39432.48,41950,36500,40582.81,139789.957499,"2021-01-08 23:59:59.999",5568443208.73137,2925632,98.88,100.88,92,96.2,235786.66695,"2021-01-08 23:59:59.999",22797020.2170031,61584,0.439,0.4602,0.4,0.44,15676597.15,"2021-01-08 23:59:59.999",6847268.959741,34231,1224.86,1273.75,1065,1216.93,2131172.92341,"2021-01-08 23:59:59.999",2543427452.58013,1718817,169.35,181.92,150,172.19,2843159.7034,"2021-01-08 23:59:59.999",479867965.465646,920205,142.95,150.28,135.37,142.11,220252.53289,"2021-01-08 23:59:59.999",31515933.4668268,75296,0.32389,0.3467,0.28487,0.32032,2029015562.5,"2021-01-08 23:59:59.999",642118744.307826,892278
"653","2021-01-09",40586.96,41380,38720,40088.22,75785.979675,"2021-01-09 23:59:59.999",3054779029.16178,1998156,96.2,111.19,94.13,109.94,263992.12984,"2021-01-09 23:59:59.999",27567778.8669693,66407,0.44,0.62,0.4255,0.5405,59508132.51,"2021-01-09 23:59:59.999",32339208.972136,112354,1216.72,1304.37,1171.36,1276,1448871.11514,"2021-01-09 23:59:59.999",1780137376.41647,1131871,172.28,178.8,163.3,177.26,1749781.84973,"2021-01-09 23:59:59.999",299170389.286918,627933,142.13,149.05,139.07,147.4,146593.42187,"2021-01-09 23:59:59.999",21200571.5150919,48166,0.32049,0.3395,0.30523,0.32419,1177910308.9,"2021-01-09 23:59:59.999",378279817.306759,536896
"654","2021-01-10",40088.22,41350,35111.11,38150.02,118209.544503,"2021-01-10 23:59:59.999",4604034729.50707,2628050,110,158.5,109.9,146.54,1374934.1012,"2021-01-10 23:59:59.999",193804375.018174,331071,0.5405,0.585,0.4585,0.5276,37124787.78,"2021-01-10 23:59:59.999",19506728.713742,81012,1276,1348.33,1170,1254.25,1951179.35003,"2021-01-10 23:59:59.999",2517791852.40776,1437486,177.27,185.83,161.86,170.07,2269705.0446,"2021-01-10 23:59:59.999",397700165.560378,758526,147.36,190,147.36,184.89,516930.37464,"2021-01-10 23:59:59.999",85126930.524903,169027,0.32419,0.368,0.28708,0.31491,1717325406.4,"2021-01-10 23:59:59.999",567099789.194815,795387
"655","2021-01-11",38150.02,38264.74,30420,35404.47,249131.539943,"2021-01-11 23:59:59.999",8426879770.74001,4431451,146.5,148.52,106.02,125.01,1153291.93778,"2021-01-11 23:59:59.999",145032479.449866,269693,0.5281,0.529,0.3814,0.4365,23864269.78,"2021-01-11 23:59:59.999",10517365.349734,55288,1254.24,1260,915,1087.01,4068784.65678,"2021-01-11 23:59:59.999",4290593989.58018,2557613,170.06,170.74,112.7,138.87,4989528.65149,"2021-01-11 23:59:59.999",676718971.805445,1330771,185.03,186.42,142,157.96,671936.26396,"2021-01-11 23:59:59.999",106503319.245265,217074,0.31487,0.31627,0.25343,0.28743,1963655151.8,"2021-01-11 23:59:59.999",549762215.522203,873816
"656","2021-01-12",35410.37,36628,32531,34051.24,133948.151996,"2021-01-12 23:59:59.999",4651302423.48412,2674145,125.19,135.81,116.22,128.53,513919.37335,"2021-01-12 23:59:59.999",64790712.1122462,121619,0.4362,0.4607,0.41,0.4272,13274036.65,"2021-01-12 23:59:59.999",5768534.147631,26975,1087,1150.02,1006.33,1050.16,2302645.34052,"2021-01-12 23:59:59.999",2491067092.51013,1516625,138.88,146.86,128,133.42,2825579.61257,"2021-01-12 23:59:59.999",388334448.471735,705629,157.94,174.24,153.69,159.09,286848.82637,"2021-01-12 23:59:59.999",47049722.1818356,97864,0.28742,0.31003,0.27743,0.29254,1100343591,"2021-01-12 23:59:59.999",323719332.688381,500738
"657","2021-01-13",34049.15,37850,32380,37371.38,124477.914938,"2021-01-13 23:59:59.999",4322876606.41963,2514289,128.46,137.6,120.02,133.1,359632.76828,"2021-01-13 23:59:59.999",46577341.0945566,90183,0.4281,0.541,0.4281,0.506,36645498.67,"2021-01-13 23:59:59.999",18137432.405415,71447,1050.36,1137.65,987.48,1129.89,1564202.39081,"2021-01-13 23:59:59.999",1664178969.0738,1123983,133.44,148.46,125.9,147.38,2153426.27798,"2021-01-13 23:59:59.999",294745960.684897,591714,159.16,173.26,152.29,171.55,161045.00438,"2021-01-13 23:59:59.999",26209628.6374593,59293,0.29241,0.31,0.2848,0.30582,764981853.9,"2021-01-13 23:59:59.999",227883371.965583,377195
"658","2021-01-14",37371.38,40100,36701.23,39144.5,102950.389421,"2021-01-14 23:59:59.999",3974826638.14509,2297466,133.13,138,129.1,132.99,259568.13891,"2021-01-14 23:59:59.999",34532682.5135329,71441,0.5053,0.5229,0.4804,0.504,14054084.47,"2021-01-14 23:59:59.999",7022418.533242,32167,1129.79,1247.55,1086.7,1231.62,1555737.38556,"2021-01-14 23:59:59.999",1825860914.1738,1255769,147.39,156.89,143.55,152.5,2033762.60027,"2021-01-14 23:59:59.999",304472230.406061,558995,171.2,171.87,160.61,163.81,139646.04048,"2021-01-14 23:59:59.999",23244616.8720621,52233,0.3057,0.309,0.28334,0.29642,887903603.5,"2021-01-14 23:59:59.999",262513956.21671,386477
"659","2021-01-15",39145.21,39747.76,34408,36742.22,118300.920916,"2021-01-15 23:59:59.999",4371588898.68164,2560801,133,136.63,116.4,124.3,243942.43173,"2021-01-15 23:59:59.999",31047420.8254577,70027,0.5044,0.5588,0.4601,0.5154,26194999.6,"2021-01-15 23:59:59.999",13420930.957128,52599,1231.89,1256.98,1069.42,1168.53,1944038.83738,"2021-01-15 23:59:59.999",2302781118.95874,1519266,152.46,155.74,130,143.65,2104225.5121,"2021-01-15 23:59:59.999",304793400.39795,651698,163.86,167.82,147.47,156.98,152092.38865,"2021-01-15 23:59:59.999",24288007.3107629,48525,0.29648,0.30337,0.261,0.27991,844991903.5,"2021-01-15 23:59:59.999",240600936.030388,364353
"660","2021-01-16",36737.43,37950,35357.8,35994.98,86348.431508,"2021-01-16 23:59:59.999",3178840336.14928,2066363,124.38,132.34,121.35,124.85,197587.25613,"2021-01-16 23:59:59.999",25030359.6568063,56632,0.5158,0.5657,0.5013,0.5272,20341060.61,"2021-01-16 23:59:59.999",10935340.980263,42416,1168.48,1298,1151.77,1227.83,1575384.43797,"2021-01-16 23:59:59.999",1927453174.61179,1252473,143.66,152.59,139.28,143.52,1784053.82975,"2021-01-16 23:59:59.999",260477969.606669,540898,156.99,162,152.49,155.56,96580.18228,"2021-01-16 23:59:59.999",15275361.7788549,38424,0.27987,0.29666,0.27503,0.27924,749907244.4,"2021-01-16 23:59:59.999",213356467.698998,316456
"661","2021-01-17",35994.98,36852.5,33850,35828.61,80157.727384,"2021-01-17 23:59:59.999",2843103040.24066,1860642,124.8,126.99,120.09,124.26,145919.12231,"2021-01-17 23:59:59.999",18044193.486992,43300,0.5272,0.631,0.5106,0.5942,30790585.88,"2021-01-17 23:59:59.999",17440411.23719,61751,1227.83,1269.02,1165,1232.45,1317285.00579,"2021-01-17 23:59:59.999",1606424364.49704,1121278,143.52,147,136.22,142.8,1379082.3792,"2021-01-17 23:59:59.999",195777669.991049,431558,155.57,164.49,149.77,159.65,141244.30475,"2021-01-17 23:59:59.999",22137586.9438277,41299,0.2792,0.28572,0.26846,0.27746,543053977.8,"2021-01-17 23:59:59.999",150338386.635075,231989
"662","2021-01-18",35824.99,37469.83,34800,36631.27,70698.11875,"2021-01-18 23:59:59.999",2554843260.5244,1707766,124.33,132.5,121,129.3,184899.95993,"2021-01-18 23:59:59.999",23441630.9189766,59143,0.5942,0.629,0.565,0.5847,15531292.64,"2021-01-18 23:59:59.999",9255616.435068,37902,1232.5,1260.75,1182.58,1258.45,998050.11073,"2021-01-18 23:59:59.999",1223628040.73726,940604,142.78,154.99,138.44,151.96,1644947.14813,"2021-01-18 23:59:59.999",242255237.744335,458723,159.61,160.81,150.22,156.98,146966.50805,"2021-01-18 23:59:59.999",22680405.1623506,42772,0.27741,0.28875,0.27144,0.28528,536544377.1,"2021-01-18 23:59:59.999",151122037.34263,242097
"663","2021-01-19",36622.46,37850,35844.06,35891.49,79611.307769,"2021-01-19 23:59:59.999",2935348499.34421,1939371,129.34,134.45,123,124.46,233952.73508,"2021-01-19 23:59:59.999",30335738.964257,71605,0.5847,0.5999,0.5385,0.5422,13356235.89,"2021-01-19 23:59:59.999",7602252.704386,29640,1258.52,1438.3,1251.49,1365.36,2278852.55758,"2021-01-19 23:59:59.999",3120980923.93031,1840481,151.97,166.02,150.18,151.86,2288798.47777,"2021-01-19 23:59:59.999",364329170.43716,772775,156.93,165.62,152.54,157.27,206048.40928,"2021-01-19 23:59:59.999",32569632.2651076,57863,0.28529,0.33,0.28396,0.29396,1267033309.6,"2021-01-19 23:59:59.999",385029745.38853,497708
"664","2021-01-20",35901.94,36415.31,33400,35468.23,89368.422918,"2021-01-20 23:59:59.999",3126721093.52078,2234539,124.51,127.1,111.55,121.13,435595.51247,"2021-01-20 23:59:59.999",51627206.1695657,110761,0.5413,0.5608,0.4979,0.5582,13527724.84,"2021-01-20 23:59:59.999",7192294.66277,31376,1365.36,1407.93,1235.42,1376.99,2219137.62144,"2021-01-20 23:59:59.999",2931656296.467,1852253,151.85,156.15,138.4,149.69,2037654.31965,"2021-01-20 23:59:59.999",300191114.568679,621515,157.14,161.58,146.02,152.77,131646.4654,"2021-01-20 23:59:59.999",20057325.7661323,46109,0.29395,0.31184,0.28,0.29539,850365454.5,"2021-01-20 23:59:59.999",247845672.785467,371408
"665","2021-01-21",35468.23,35600,30071,30850.13,131803.182926,"2021-01-21 23:59:59.999",4281220573.93543,2820752,121.21,121.99,99.53,99.77,480967.49254,"2021-01-21 23:59:59.999",52494883.2112622,116917,0.5583,0.5619,0.4579,0.465,12710695.42,"2021-01-21 23:59:59.999",6415309.483705,32163,1376.72,1390,1086,1110.96,2254164.80365,"2021-01-21 23:59:59.999",2787012514.78097,1823458,149.67,150.25,125.64,129.72,2114912.93172,"2021-01-21 23:59:59.999",288136729.750404,614839,152.78,153.14,128.02,130.53,218967.79624,"2021-01-21 23:59:59.999",30563256.6709157,61875,0.29553,0.30797,0.25992,0.26802,908284050.2,"2021-01-21 23:59:59.999",257641399.418685,415134
"666","2021-01-22",30851.99,33826.53,28850,32945.17,142971.684049,"2021-01-22 23:59:59.999",4483295872.02227,2707810,99.7,108.29,93.85,104.72,495027.58963,"2021-01-22 23:59:59.999",49682285.7290409,109777,0.4651,0.5353,0.4337,0.5106,12125769.93,"2021-01-22 23:59:59.999",5931962.438988,34143,1111.98,1273.79,1042.31,1232.62,2020593.21673,"2021-01-22 23:59:59.999",2360267831.31755,1652010,129.7,141.85,122.7,137.66,1979078.0056,"2021-01-22 23:59:59.999",267423454.476479,686050,130.54,141.22,121.82,135.79,156728.55625,"2021-01-22 23:59:59.999",20641524.3211021,45863,0.26786,0.27826,0.24021,0.27217,799861140.3,"2021-01-22 23:59:59.999",212058886.99997,329446
"667","2021-01-23",32950,33456,31390.16,32078,64595.287675,"2021-01-23 23:59:59.999",2089098295.75844,1700056,104.72,109.92,102.09,105.29,197211.64112,"2021-01-23 23:59:59.999",20819842.7296572,56240,0.51,0.5799,0.4973,0.562,12379528.58,"2021-01-23 23:59:59.999",6599017.169929,29659,1232.61,1272.44,1195.9,1233.6,1009545.08258,"2021-01-23 23:59:59.999",1250575691.76273,932871,137.65,143.52,135.05,137.67,969988.56158,"2021-01-23 23:59:59.999",134724709.099321,364548,135.78,141.76,133.74,139.03,90972.2857,"2021-01-23 23:59:59.999",12558803.5210578,30672,0.27216,0.28356,0.26545,0.27167,446546595.4,"2021-01-23 23:59:59.999",122131855.331534,195769
"668","2021-01-24",32078,33071,30900,32259.9,57978.037966,"2021-01-24 23:59:59.999",1864609665.3657,1528287,105.27,110.9,103.56,106.16,174099.56671,"2021-01-24 23:59:59.999",18633141.8149929,50788,0.562,0.5757,0.5226,0.5483,13347148.14,"2021-01-24 23:59:59.999",7371200.469569,30919,1233.46,1398.83,1220,1392.51,1510879.53817,"2021-01-24 23:59:59.999",1996765627.54052,1313986,137.66,142.65,133.73,141.01,917459.85058,"2021-01-24 23:59:59.999",127591959.123001,278269,139.06,143.06,134.07,138.03,88779.3568,"2021-01-24 23:59:59.999",12370089.5268088,29090,0.27169,0.27798,0.26804,0.27339,353391385.9,"2021-01-24 23:59:59.999",96574389.387948,156175
"669","2021-01-25",32259.45,34875,31910,32254.2,88499.226921,"2021-01-25 23:59:59.999",2958759288.56357,2106548,106.23,113.22,104.76,105,200978.175,"2021-01-25 23:59:59.999",21956383.6107293,62783,0.5482,0.5643,0.5134,0.5207,10213453.71,"2021-01-25 23:59:59.999",5585844.407973,23709,1392.19,1475,1293.69,1317.88,1885441.31289,"2021-01-25 23:59:59.999",2644267236.89719,1661512,141.01,147.87,136.62,137.07,1380902.3935,"2021-01-25 23:59:59.999",197598742.36258,410581,138.04,145.55,136.8,137.16,107565.03753,"2021-01-25 23:59:59.999",15147931.1323977,36927,0.27335,0.285,0.26679,0.26757,483145818.4,"2021-01-25 23:59:59.999",133188951.448691,214800
"670","2021-01-26",32254.19,32921.88,30837.37,32467.77,84972.20691,"2021-01-26 23:59:59.999",2708545364.49464,2010392,104.84,106.34,100.23,104.97,129344.10154,"2021-01-26 23:59:59.999",13402231.0360308,43728,0.5208,0.5524,0.4957,0.5435,11360815.46,"2021-01-26 23:59:59.999",5973317.316766,24309,1317.6,1378.49,1244.56,1365.97,1682923.65799,"2021-01-26 23:59:59.999",2216751668.39271,1423178,137.07,139.76,127.85,134.67,1093141.08136,"2021-01-26 23:59:59.999",146658904.329797,348427,137.14,141,133.2,137.85,121047.07044,"2021-01-26 23:59:59.999",16642984.6992358,36031,0.26751,0.27095,0.258,0.26834,383692292.1,"2021-01-26 23:59:59.999",101956457.832435,169463
"671","2021-01-27",32464.01,32557.29,29241.72,30366.15,95911.961711,"2021-01-27 23:59:59.999",2958081421.64156,2065953,104.88,104.96,94.3,96.45,146328.49438,"2021-01-27 23:59:59.999",14409165.0343327,50999,0.5433,0.6022,0.5098,0.5832,31509314.03,"2021-01-27 23:59:59.999",17699072.612752,68674,1366.54,1373.9,1207,1239.03,2009772.08358,"2021-01-27 23:59:59.999",2554649901.07484,1737296,134.69,134.96,118.13,122.44,1240323.68178,"2021-01-27 23:59:59.999",155421717.590617,438691,137.86,138.18,125.06,125.45,146810.79287,"2021-01-27 23:59:59.999",19293813.6600382,49853,0.26837,0.26871,0.24388,0.25039,468085255.1,"2021-01-27 23:59:59.999",119454680.469665,208679
"672","2021-01-28",30362.19,33783.98,29842.1,33364.86,92621.145617,"2021-01-28 23:59:59.999",2953553214.06568,2060660,96.49,105.53,94.81,102.68,169884.10592,"2021-01-28 23:59:59.999",17235074.1998409,55951,0.583,0.6778,0.5773,0.6086,37949997.5,"2021-01-28 23:59:59.999",23608983.247907,80398,1238.93,1360,1217.23,1329.69,1365269.71962,"2021-01-28 23:59:59.999",1790490878.19379,1275024,122.45,135.84,120.74,133.27,1074760.50528,"2021-01-28 23:59:59.999",139123165.54045,388459,125.41,140.21,123.55,135.43,216338.01303,"2021-01-28 23:59:59.999",28968217.2153752,72680,0.25058,0.27,0.24699,0.26407,496218434,"2021-01-28 23:59:59.999",128796097.246275,208762
"673","2021-01-29",33368.18,38531.9,31915.4,34252.2,231827.005626,"2021-01-29 23:59:59.999",8195593336.22847,4403349,102.71,110.22,101.06,104.56,272655.5701,"2021-01-29 23:59:59.999",28736132.408333,91935,0.6082,0.6222,0.5735,0.6009,23332853.37,"2021-01-29 23:59:59.999",13891425.808649,53548,1329.44,1436.9,1285.35,1379.5,2253963.18682,"2021-01-29 23:59:59.999",3077996801.23177,1714076,133.25,145.5,131.44,134.65,2193040.3844,"2021-01-29 23:59:59.999",302900712.687723,675138,135.51,150,132.07,140.31,180825.51866,"2021-01-29 23:59:59.999",25283089.1313428,71204,0.26413,0.31724,0.25915,0.2829,1695844598.8,"2021-01-29 23:59:59.999",482447395.073534,725747
"674","2021-01-30",34246.28,34933,32825,34262.88,84889.68134,"2021-01-30 23:59:59.999",2884500062.93808,2201040,104.6,106.22,100.51,105.17,126741.5977,"2021-01-30 23:59:59.999",13125971.8024576,51569,0.6009,0.659,0.5763,0.6542,15405779.37,"2021-01-30 23:59:59.999",9468167.409788,32306,1379.56,1406,1326.41,1378.05,1040042.2363,"2021-01-30 23:59:59.999",1414231402.54388,1013174,134.67,136.23,128.02,133.36,1215569.95596,"2021-01-30 23:59:59.999",160309617.01478,384066,140.34,142.18,136.16,139.43,84838.81419,"2021-01-30 23:59:59.999",11748599.6199329,34300,0.2829,0.5178,0.278,0.44372,5872830448,"2021-01-30 23:59:59.999",2280599179.36687,2525559
"675","2021-01-31",34262.89,34342.69,32171.67,33092.98,68742.280384,"2021-01-31 23:59:59.999",2289641045.75801,1707064,105.19,106.25,100.05,102.42,131926.49052,"2021-01-31 23:59:59.999",13607007.3522541,54395,0.654,0.8,0.6276,0.7064,73429315.74,"2021-01-31 23:59:59.999",51984473.137069,141113,1378.04,1380.74,1281.12,1312.55,958704.85571,"2021-01-31 23:59:59.999",1276842259.97135,828176,133.35,135.06,125.67,129.36,917993.35191,"2021-01-31 23:59:59.999",119233545.982286,274128,139.44,140.45,132.17,137.73,81249.04002,"2021-01-31 23:59:59.999",11058953.5836085,33395,0.44369,0.51,0.385,0.49507,4524657686.8,"2021-01-31 23:59:59.999",2080703862.12977,2281850
"676","2021-02-01",33092.97,34717.27,32296.16,33526.37,82718.276882,"2021-02-01 23:59:59.999",2791776658.00561,1810492,102.39,105.74,100.2,103.54,167191.02543,"2021-02-01 23:59:59.999",17313310.7827486,51148,0.7064,0.7085,0.6426,0.6865,13732184.58,"2021-02-01 23:59:59.999",9192912.12367,34919,1312.45,1377.99,1269.99,1374.17,1096397.91862,"2021-02-01 23:59:59.999",1449463766.7238,915584,129.37,136.63,125.95,132,1167609.37029,"2021-02-01 23:59:59.999",153549752.238165,318786,137.73,146.29,135.64,143.36,142330.8157,"2021-02-01 23:59:59.999",20186291.2151164,52135,0.49516,0.755,0.35928,0.37106,8608358082.6,"2021-02-01 23:59:59.999",4589983778.52576,4196624
